,title_id,title,start_year,genres,category,averagerating,numvotes,primary_name,known_for_titles,number_of_movies
781,tt1334473,Savage,2011,"Horror,Sci-Fi,Thriller",actor,4.2,169,Martin Kove,"['tt0097647', 'tt0089880', 'tt0091326', 'tt0087538']",4
782,tt1063327,Bare Knuckles,2010,"Action,Drama",actor,4.3,422,Martin Kove,"['tt0097647', 'tt0089880', 'tt0091326', 'tt0087538']",4
783,tt2837602,Reality Terror Night,2013,Horror,actor,2.9,91,Martin Kove,"['tt0097647', 'tt0089880', 'tt0091326', 'tt0087538']",4
784,tt1618432,I'm in Love with a Church Girl,2013,"Crime,Drama,Romance",actor,4.5,1536,Martin Kove,"['tt0097647', 'tt0089880', 'tt0091326', 'tt0087538']",4
785,tt6174226,Paint It Red,2018,"Comedy,Crime,Thriller",actor,5.2,94,Martin Kove,"['tt0097647', 'tt0089880', 'tt0091326', 'tt0087538']",4
786,tt1356939,Betty I Am,2012,Comedy,actor,8.6,78,Sebastian Kadlecik,"['tt1356939', 'tt2724112', 'tt0961036', 'tt3322296']",4
787,tt1383706,Is This a Joke?,2011,Comedy,actor,7.2,19,Bernard Jackson,"['tt1626624', 'tt1390492', 'tt1343388', 'tt1390494']",4
788,tt1393831,Shaawanokie,2010,Horror,actor,5.6,11,Anthony Wayne,"['tt2276001', 'tt9588024', 'tt3069186', 'tt4858722']",4
789,tt1540978,Louder Than a Bomb,2010,Documentary,actor,7.5,349,Lamar Jorden,['tt1540978'],1
790,tt1541699,Deleted Scenes,2010,"Drama,Romance",actor,4.3,122,Ivica Marc,"['tt2149175', 'tt8786654', 'tt1541699', 'tt2741602']",4
791,tt1542485,Sunset Strip,2012,Documentary,actor,6.8,602,Tommy Alastra,"['tt1491044', 'tt2637110', 'tt1492959', 'tt6104206']",4
792,tt1550903,The Little Death,2010,Drama,actor,6.0,41,Bruce Bennett,"['tt0419081', 'tt0411803', 'tt1357057', 'tt1404735']",4
793,tt1560776,Oddsac,2010,Music,actor,7.2,445,Panda Bear,"['tt1850457', 'tt0313043', 'tt1636826', 'tt1176251']",4
794,tt1560976,Pelt,2010,"Comedy,Horror",actor,3.7,513,Justin Welborn,"['tt5516154', 'tt1144884', 'tt0780607', 'tt1489428']",4
795,tt1578890,Un buen día,2010,Drama,actor,4.0,267,Aníbal Silveyra,"['tt1578890', 'tt1350546', 'tt4138414', 'tt0459748']",4
796,tt1584937,The Night Shift,2011,"Adventure,Comedy,Fantasy",actor,5.2,60,Khristian Fulmer,"['tt1231577', 'tt4219706', 'tt1584937', 'tt1408056']",4
797,tt1602605,In the Land of Fireworks,2010,Drama,actor,7.4,10,Chad Halbrook,"['tt7510366', 'tt1602605', 'tt6528212', 'tt4833364']",4
798,tt5906148,Revenge in Kind,2017,Drama,actor,7.0,8,Chad Halbrook,"['tt7510366', 'tt1602605', 'tt6528212', 'tt4833364']",4
799,tt1603444,Unitards,2010,"Comedy,Family,Music",actor,6.6,63,Sam Featherstone,"['tt4701718', 'tt1603444', 'tt2184106', 'tt2180191']",4
800,tt1606378,Die Hard 5,2013,"Action,Thriller",actor,5.3,188383,Bruce Willis,"['tt0167404', 'tt0088571', 'tt0095016', 'tt0110912']",4
801,tt1617636,Heaven's Rain,2011,Drama,actor,7.0,142,Mike Vogel,"['tt0815236', 'tt0324216', 'tt1454029', 'tt1060277']",4
802,tt1623772,The Dragon Warrior,2011,"Action,Fantasy",actor,2.5,428,Dominic Keating,"['tt2308622', 'tt0244365', 'tt0442933', 'tt0455275']",4
803,tt1625328,Flight of the Cardinal,2010,"Drama,Thriller",actor,4.6,150,Ross Beschler,"['tt3807688', 'tt1674169', 'tt1625328', 'tt4267536']",4
804,tt1638274,Kismet,2010,Romance,actor,8.6,18,Tom Chuckle,"['tt1638274', 'tt2128572']",2
805,tt1645187,Walk a Mile in My Pradas,2011,Comedy,actor,4.6,327,Nathaniel Marston,"['tt0062595', 'tt0115963', 'tt1645187', 'tt0048845']",4
806,tt1646164,Those People,2010,"Comedy,Crime,Drama",actor,5.6,8,Angelo Angrisani,"['tt1548909', 'tt1567761', 'tt1646164', 'tt1880384']",4
807,tt1646225,Shouting Secrets,2011,Drama,actor,7.1,182,Chaske Spencer,"['tt1673434', 'tt1324999', 'tt1325004', 'tt1259571']",4
808,tt1829057,Winter in the Blood,2013,Drama,actor,6.2,192,Chaske Spencer,"['tt1673434', 'tt1324999', 'tt1325004', 'tt1259571']",4
809,tt3519082,The Jingle Dress,2014,"Comedy,Family,Mystery",actor,7.1,8,Chaske Spencer,"['tt1673434', 'tt1324999', 'tt1325004', 'tt1259571']",4
810,tt1649970,The Dead Can't Dance,2010,"Comedy,Horror,Sci-Fi",actor,5.8,44,Rodrick Pocowatchit,"['tt6159262', 'tt1078917', 'tt1649970', 'tt3626158']",4
811,tt1651148,The Last Act,2012,"Action,Adventure,Crime",actor,7.2,30,Ronald Quigley,"['tt3294492', 'tt6621408', 'tt1651148', 'tt0361679']",4
812,tt1652304,Last Chance,2010,Drama,actor,8.2,6,Michael Matucci,"['tt6143984', 'tt5478268', 'tt1652304', 'tt2897278']",4
813,tt1666335,The Calling,2014,"Drama,Thriller",actor,5.8,7350,Gil Bellows,"['tt4687882', 'tt5369352', 'tt0110395']",3
814,tt1682246,Girl Walks Into a Bar,2011,"Comedy,Drama,Romance",actor,5.7,4707,Gil Bellows,"['tt4687882', 'tt5369352', 'tt0110395']",3
815,tt3587066,ADDicted,2017,Drama,actor,7.2,25,Gil Bellows,"['tt4687882', 'tt5369352', 'tt0110395']",3
816,tt1669277,Surrogate Valentine,2011,Comedy,actor,6.1,141,Chadd Stoops,"['tt6928218', 'tt6992264', 'tt0435762', 'tt1669277']",4
817,tt1675828,Body,2010,"Crime,Drama,Thriller",actor,6.9,7,Nicholas Osgood,['tt1675828'],1
818,tt1680685,Blackwater Farm,2011,Horror,actor,4.8,26,Michael Avellar,"['tt1680685', 'tt2622434']",2
819,tt1682948,Table for Six,2010,"Drama,Mystery,Romance",actor,7.9,14,Vonn Scott Bair,"['tt0386284', 'tt1682948', 'tt0428620', 'tt0427448']",4
820,tt1683463,Norman Mailer: The American,2010,"Documentary,Drama,Family",actor,6.3,33,Muhammad Ali,"['tt0056406', 'tt0077003', 'tt0108968', 'tt0076111']",4
821,tt1690536,To Age or Not to Age,2010,Documentary,actor,8.8,5,Aubrey de Grey,"['tt0899298', 'tt1568197', 'tt3505560', 'tt2312640']",4
822,tt1694510,Win by Fall,2012,Sport,actor,5.8,13,Rick Dawson,"['tt1574555', 'tt1562849', 'tt1235845', 'tt1705787']",4
823,tt1711507,The Legend of Action Man,2010,"Comedy,Mystery",actor,6.7,21,James McEnelly,"['tt2283037', 'tt8261800', 'tt3068298', 'tt1711507']",4
824,tt1728975,Elevator,2011,"Horror,Thriller",actor,5.3,5325,Christopher Backus,"['tt4270458', 'tt3502248', 'tt8594276', 'tt4522400']",4
825,tt1995374,My Fair Lidy,2015,Comedy,actor,6.8,6,Christopher Backus,"['tt4270458', 'tt3502248', 'tt8594276', 'tt4522400']",4
826,tt1731658,The Black Box,2011,"Horror,Sci-Fi",actor,4.7,6,Aaron Shelton,['tt1731658'],1
827,tt1734559,The Roomies,2010,"Comedy,Drama",actor,7.2,9,Quinn Allan,"['tt2982158', 'tt3380800', 'tt2306783', 'tt1734559']",4
828,tt1831772,Tandem Hearts,2012,Drama,actor,7.7,7,Quinn Allan,"['tt2982158', 'tt3380800', 'tt2306783', 'tt1734559']",4
829,tt2982158,The Hours Till Daylight,2015,"Drama,Horror,Thriller",actor,4.3,50,Quinn Allan,"['tt2982158', 'tt3380800', 'tt2306783', 'tt1734559']",4
830,tt3380800,The Unquenchable Thirst for Beau Nerjoose,2016,"Adventure,Comedy,Musical",actor,4.8,40,Quinn Allan,"['tt2982158', 'tt3380800', 'tt2306783', 'tt1734559']",4
831,tt1736052,The Woods,2012,"Drama,Thriller",actor,7.5,14,Franco Nero,"['tt4425200', 'tt0061439', 'tt0099423', 'tt1853728']",4
832,tt1753545,Paradise Broken,2011,"Crime,Drama",actor,7.4,16,Dante Basco,"['tt0102057', 'tt0179116', 'tt0346631', 'tt2139965']",4
833,tt2139965,Hang Loose,2012,Comedy,actor,5.5,601,Dante Basco,"['tt0102057', 'tt0179116', 'tt0346631', 'tt2139965']",4
834,tt1999182,I'm Coming Out,2011,"Comedy,Drama,Romance",actor,5.1,9,Dante Basco,"['tt0102057', 'tt0179116', 'tt0346631', 'tt2139965']",4
835,tt5651840,Sex.Sound.Silence,2017,Drama,actor,4.6,14,Dante Basco,"['tt0102057', 'tt0179116', 'tt0346631', 'tt2139965']",4
836,tt1758610,Firebird,2012,"Biography,Crime,Drama",actor,7.2,4418,Michael Ealy,"['tt0303714', 'tt1135084', 'tt0322259', 'tt1621045']",4
837,tt1758820,Tiburon,2013,"Drama,Thriller",actor,8.3,27,Christopher Behrens,"['tt2327667', 'tt0413349', 'tt1758820', 'tt4717520']",4
838,tt1766037,Restive,2011,Thriller,actor,6.7,13,Christopher Denham,"['tt1748207', 'tt1024648', 'tt1130884', 'tt4270492']",4
839,tt1492842,Forgetting the Girl,2012,"Drama,Thriller",actor,5.3,964,Christopher Denham,"['tt1748207', 'tt1024648', 'tt1130884', 'tt4270492']",4
840,tt5651458,Camera Obscura,2017,"Horror,Thriller",actor,4.6,789,Christopher Denham,"['tt1748207', 'tt1024648', 'tt1130884', 'tt4270492']",4
841,tt1776137,Coup de Cinema,2011,"Comedy,Drama",actor,8.1,31,Austin Hillebrecht,"['tt1419439', 'tt1399662', 'tt1399676', 'tt1776137']",4
842,tt1776996,The Greenhorns,2010,"Biography,Documentary",actor,6.9,8,Severine von Tscharner Fleming,['tt1776996'],1
843,tt1778818,Kung Fu Graffiti,2010,"Action,Adventure,Comedy",actor,6.3,22,Eddie Damisch,"['tt1778818', 'tt2328490']",2
844,tt1782415,Cutback,2010,Drama,actor,5.5,238,Justin Schwan,"['tt5544996', 'tt3140454', 'tt2151240', 'tt1727385']",4
845,tt1789738,Darklands,2010,Drama,actor,7.4,7,Liam Bailey,"['tt9212760', 'tt1964612', 'tt1789738', 'tt4188034']",4
846,tt1794719,Adjusting Honor,2010,Action,actor,6.0,10,Larry Sands,"['tt2385952', 'tt1815608', 'tt1884274', 'tt6030226']",4
847,tt1798174,In the Key of Eli,2011,Comedy,actor,8.2,5,Ron Recasner,"['tt0086837', 'tt0108778', 'tt0077053', 'tt0103488']",4
848,tt1419453,Blue Bus,2010,Comedy,actor,8.3,23,Ron Recasner,"['tt0086837', 'tt0108778', 'tt0077053', 'tt0103488']",4
849,tt1801113,The Worst Movie Ever!,2011,"Action,Comedy,Musical",actor,4.0,154,Glenn Berggoetz,"['tt5545996', 'tt4374502', 'tt1801113', 'tt1562904']",4
850,tt1562904,To Die Is Hard,2010,"Action,Comedy",actor,7.1,51,Glenn Berggoetz,"['tt5545996', 'tt4374502', 'tt1801113', 'tt1562904']",4
851,tt5142216,Auto Shop of Horrors,2016,"Comedy,Horror",actor,4.9,21,Glenn Berggoetz,"['tt5545996', 'tt4374502', 'tt1801113', 'tt1562904']",4
852,tt1806740,9 Eleven,2011,Thriller,actor,6.5,17,Devasish Ray,['tt1806740'],1
853,tt1806816,Blood Song,2010,"Animation,Drama,Fantasy",actor,6.6,24,Gavin Roache,"['tt1806816', 'tt4137250', 'tt1698655']",3
854,tt1810545,Birth of a Party,2011,"Comedy,Documentary,News",actor,5.2,5,John Barrett,['tt1810545'],1
855,tt1831672,Eviction,2011,"Drama,Thriller",actor,6.2,6,Aaron Black,"['tt1141256', 'tt1831672']",2
856,tt1833006,Knowing Aaron,2010,Drama,actor,6.9,16,Cody Bursch,"['tt3144540', 'tt2082299', 'tt1833006', 'tt2586720']",4
857,tt1838720,"Through a Lens Darkly: Grief, Loss and C.S. Lewis",2011,Drama,actress,9.0,10,Chelsie Casagrande,"['tt1832354', 'tt1838720']",2
858,tt1840328,Green Fire,2011,"Biography,Documentary",actor,8.2,30,Peter Coyote,"['tt0104779', 'tt0195685', 'tt0281358', 'tt0129290']",4
859,tt2125511,For the Love of the Music: The Club 47 Folk Revival,2012,"Documentary,Music",actor,7.3,6,Peter Coyote,"['tt0104779', 'tt0195685', 'tt0281358', 'tt0129290']",4
860,tt1638943,What If Cannabis Cured Cancer,2010,"Documentary,News",actor,8.6,222,Peter Coyote,"['tt0104779', 'tt0195685', 'tt0281358', 'tt0129290']",4
861,tt1127886,Here,2011,"Adventure,Drama,Romance",actor,6.0,855,Peter Coyote,"['tt0104779', 'tt0195685', 'tt0281358', 'tt0129290']",4
862,tt4196546,A Coup in Camelot,2015,"Documentary,History,Mystery",actor,8.2,9,Peter Coyote,"['tt0104779', 'tt0195685', 'tt0281358', 'tt0129290']",4
863,tt2649274,The Ghost Army,2013,"Documentary,History",actor,7.7,460,Peter Coyote,"['tt0104779', 'tt0195685', 'tt0281358', 'tt0129290']",4
864,tt1843146,Our Boys,2013,Drama,actor,8.0,6,Daniel Zacapa,"['tt0114369', 'tt0108037', 'tt1836195', 'tt0236493']",4
865,tt1930322,Destiny Road,2012,Drama,actor,6.6,68,Daniel Zacapa,"['tt0114369', 'tt0108037', 'tt1836195', 'tt0236493']",4
866,tt1851002,Fake Blood,2010,Comedy,actress,6.8,5,Mitsu Bitchi,"['tt1851002', 'tt0469178', 'tt0893317', 'tt8090084']",4
867,tt1857813,Ozu,2012,,actor,7.6,8,Jason Rojek,"['tt3408708', 'tt0099328', 'tt1857813']",3
868,tt1859558,Not Waving But Drowning,2012,Drama,actor,6.2,292,Scott Bryce,"['tt0048845', 'tt0104714', 'tt0469152', 'tt0202748']",4
869,tt1880293,Ninja Zombies,2011,"Action,Horror",actor,2.3,257,Michael Castro,"['tt2513284', 'tt1626242', 'tt1880293', 'tt1578829']",4
870,tt1880410,X-Scape,2011,Action,actor,5.4,10,Giovanni Avancena,"['tt2740892', 'tt1880410', 'tt1374909']",3
871,tt1890486,Nor'easter,2012,"Drama,Thriller",actor,5.3,193,David Call,"['tt4288636', 'tt6048596', 'tt1570989', 'tt5853176']",4
872,tt2023732,The Best Man for the Job,2011,Crime,actor,4.2,5,David Call,"['tt4288636', 'tt6048596', 'tt1570989', 'tt5853176']",4
873,tt6983908,Wallflower,2017,"Crime,Drama,Music",actor,8.3,29,David Call,"['tt4288636', 'tt6048596', 'tt1570989', 'tt5853176']",4
874,tt3662778,Americana,2016,Drama,actor,6.1,21,David Call,"['tt4288636', 'tt6048596', 'tt1570989', 'tt5853176']",4
875,tt1905047,The Icing,2010,"Action,Crime,Thriller",actor,7.5,11,Tony Marino,"['tt3887208', 'tt1615842', 'tt1905047', 'tt1482387']",4
876,tt1907632,Boys,2011,Drama,actor,8.3,6,Michael Alvarez,['tt1907632'],1
877,tt1929194,Believe You Me,2011,"Comedy,Drama,Mystery",actor,7.8,21,Keith Barber,['tt1929194'],1
878,tt1934229,Dead Woman's Hollow,2013,"Crime,Drama,Horror",actor,5.0,66,Jeremy Bingaman,['tt1934229'],1
879,tt1939787,Wild Eyes: The Abby Sunderland Story,2011,"Adventure,Biography,Documentary",actor,5.3,66,Daniel Lynn,"['tt3824816', 'tt2063781', 'tt4315914', 'tt1067765']",4
880,tt1941648,Should've Put a Ring on It,2011,Comedy,actor,3.5,70,Miguel A. Núñez Jr.,"['tt0111301', 'tt0089907', 'tt0089173', 'tt0267913']",4
881,tt3555514,The Griddle House,2018,Drama,actor,5.5,60,Miguel A. Núñez Jr.,"['tt0111301', 'tt0089907', 'tt0089173', 'tt0267913']",4
882,tt3226430,A Christmas Wedding,2013,Comedy,actor,4.6,45,Miguel A. Núñez Jr.,"['tt0111301', 'tt0089907', 'tt0089173', 'tt0267913']",4
883,tt1946131,Alien Zombie Invasion,2011,"Comedy,Horror,Sci-Fi",actor,4.0,58,Larry Jack Dotson,"['tt3593046', 'tt2345112', 'tt1704573', 'tt2837574']",4
884,tt3739558,The Price,2015,Drama,actor,7.2,5,Larry Jack Dotson,"['tt3593046', 'tt2345112', 'tt1704573', 'tt2837574']",4
885,tt2992096,Bigfoot Wars,2014,Sci-Fi,actor,3.0,198,Larry Jack Dotson,"['tt3593046', 'tt2345112', 'tt1704573', 'tt2837574']",4
886,tt1950461,Women of the Future,2010,"Biography,Documentary",actor,8.0,7,Jungmin Han,['tt1950461'],1
887,tt1954442,Streets of Hope,2014,Drama,actor,5.5,115,Michael Badalucco,"['tt0190590', 'tt0162677', 'tt0118437', 'tt0110413']",4
888,tt1954498,He's Mine Not Yours,2011,"Comedy,Romance",actor,5.1,353,Jason Weaver,"['tt0303933', 'tt0335245', 'tt0104541', 'tt0110357']",4
889,tt1961199,Being from Another Planet,2011,"Comedy,Drama",actor,6.0,6,Leah Ashcraft,['tt1961199'],1
890,tt1971393,Ever After (Reloaded),2011,"Action,Drama,Thriller",actor,6.4,11,Fernando A. Mico,"['tt1971393', 'tt5259704', 'tt3109534', 'tt2250418']",4
891,tt1975310,Tomato Man,2010,Horror,actor,7.3,15,Jason Crowe,"['tt1519662', 'tt5129156', 'tt2361551', 'tt1296163']",4
892,tt2361551,The Zombie Movie,2014,"Action,Comedy,Horror",actor,4.4,48,Jason Crowe,"['tt1519662', 'tt5129156', 'tt2361551', 'tt1296163']",4
893,tt6388200,Hooker with a Hacksaw,2017,Horror,actor,3.5,55,Jason Crowe,"['tt1519662', 'tt5129156', 'tt2361551', 'tt1296163']",4
894,tt1980246,Slacker 2011,2011,Drama,actor,5.7,32,Bob Ray,"['tt0427350', 'tt1370294', 'tt1980246', 'tt8681212']",4
895,tt1992111,College Fright Night,2014,"Comedy,Horror",actor,5.7,7,Jake Roberts,"['tt0185103', 'tt0222648', 'tt1529215', 'tt0783198']",4
896,tt2022384,Down by the River,2012,Drama,actor,6.4,41,Sean Johnson,"['tt3756274', 'tt3108518', 'tt2022384', 'tt3108544']",4
897,tt2025723,Walk-In,2012,"Drama,Fantasy",actor,5.6,26,Jim Alexander,"['tt1230211', 'tt1880191', 'tt2025723', 'tt1832430']",4
898,tt2042544,Gothic Assassins,2012,"Action,Drama,Sci-Fi",actor,5.8,35,Steven Bauer,"['tt0117381', 'tt0181865', 'tt1465514', 'tt0086250']",4
899,tt1403249,Suicide Dolls,2010,Drama,actor,6.3,61,Steven Bauer,"['tt0117381', 'tt0181865', 'tt1465514', 'tt0086250']",4
900,tt1560977,Revan,2012,Drama,actor,6.1,9,Steven Bauer,"['tt0117381', 'tt0181865', 'tt1465514', 'tt0086250']",4
901,tt1735895,Showstopper,2012,Mystery,actor,7.5,17,Steven Bauer,"['tt0117381', 'tt0181865', 'tt1465514', 'tt0086250']",4
902,tt1669268,The Awakened,2013,"Drama,Mystery,Thriller",actor,3.5,346,Steven Bauer,"['tt0117381', 'tt0181865', 'tt1465514', 'tt0086250']",4
903,tt1465514,The Last Gamble,2011,"Action,Crime,Drama",actor,4.8,20,Steven Bauer,"['tt0117381', 'tt0181865', 'tt1465514', 'tt0086250']",4
904,tt1262914,The Intruders,2017,Drama,actor,3.9,42,Steven Bauer,"['tt0117381', 'tt0181865', 'tt1465514', 'tt0086250']",4
905,tt1527837,Sweet Lorraine,2015,"Comedy,Drama,Sport",actor,5.6,23,Steven Bauer,"['tt0117381', 'tt0181865', 'tt1465514', 'tt0086250']",4
906,tt1853613,Mommy & Me,2011,Comedy,actor,6.8,16,Steven Bauer,"['tt0117381', 'tt0181865', 'tt1465514', 'tt0086250']",4
907,tt3477172,Restored Me,2016,Drama,actor,6.9,27,Steven Bauer,"['tt0117381', 'tt0181865', 'tt1465514', 'tt0086250']",4
908,tt2056555,Digital Media: New Learners of the 21st Century,2011,Documentary,actor,8.2,6,Jordan Wilson,"['tt6425830', 'tt1951148', 'tt2170584', 'tt2527186']",4
909,tt2058130,Unsearchable,2011,"Action,Adventure,Drama",actor,6.8,12,Bryce Cyrier,"['tt6992854', 'tt4701446', 'tt5275578', 'tt2058130']",4
910,tt2062555,In Passing,2011,"Drama,Fantasy,Mystery",actor,6.5,19,George Val Beer,"['tt2062555', 'tt1483759', 'tt2076796', 'tt1517184']",4
911,tt2069756,Dogman,2012,Thriller,actor,3.6,232,Larry Joe Campbell,"['tt0480687', 'tt0790736', 'tt0285351', 'tt1103153']",4
912,tt2989748,Dogman 2: The Wrath of the Litter,2014,"Drama,Horror,Thriller",actor,4.9,49,Larry Joe Campbell,"['tt0480687', 'tt0790736', 'tt0285351', 'tt1103153']",4
913,tt2071424,Bomb It 2,2010,Documentary,actor,7.1,63,Khaled Ajamia,['tt2071424'],1
914,tt2073131,Tunnel Vision,2013,"Crime,Drama,Thriller",actor,4.3,184,Cristos,"['tt0817538', 'tt0149261', 'tt0112851', 'tt0116367']",4
915,tt2083972,Furthest from the Wild,2014,"Biography,Documentary,Drama",actor,7.6,12,Jonathan Kraft,"['tt0112641', 'tt2083972', 'tt0083452', 'tt2334841']",4
916,tt2084093,Ashley,2013,Drama,actor,5.5,768,Michael Madsen,"['tt0266697', 'tt0105236', 'tt0114508', 'tt3460252']",4
917,tt1240539,Conflict of Interest,2010,Thriller,actor,4.1,107,Michael Madsen,"['tt0266697', 'tt0105236', 'tt0114508', 'tt3460252']",4
918,tt1622991,Infected,2013,"Action,Horror,Sci-Fi",actor,2.8,1028,Michael Madsen,"['tt0266697', 'tt0105236', 'tt0114508', 'tt3460252']",4
919,tt2098669,Dirty Dealing 3D,2018,Drama,actor,3.9,143,Michael Madsen,"['tt0266697', 'tt0105236', 'tt0114508', 'tt3460252']",4
920,tt1405414,Six Days in Paradise,2010,"Action,Comedy",actor,5.7,35,Michael Madsen,"['tt0266697', 'tt0105236', 'tt0114508', 'tt3460252']",4
921,tt6139626,Devil's Domain,2016,Horror,actor,3.4,293,Michael Madsen,"['tt0266697', 'tt0105236', 'tt0114508', 'tt3460252']",4
922,tt3453008,The Garden Left Behind,2019,Drama,actor,7.3,109,Michael Madsen,"['tt0266697', 'tt0105236', 'tt0114508', 'tt3460252']",4
923,tt5081618,Sacred Blood,2015,Drama,actor,7.0,19,Michael Madsen,"['tt0266697', 'tt0105236', 'tt0114508', 'tt3460252']",4
924,tt5632272,Unfallen,2017,"Action,Adventure,War",actor,5.0,69,Michael Madsen,"['tt0266697', 'tt0105236', 'tt0114508', 'tt3460252']",4
925,tt2085756,Be Good,2012,"Comedy,Drama,Family",actor,5.9,22,Joe Swanberg,"['tt2265398', 'tt5562056', 'tt2105044', 'tt2955096']",4
926,tt1564051,Everyone Says I Look Just Like Her,2010,"Comedy,Drama",actor,6.6,14,Joe Swanberg,"['tt2265398', 'tt5562056', 'tt2105044', 'tt2955096']",4
927,tt2266022,The Long Drive Home,2013,Drama,actor,7.2,13,Chase Clark,"['tt3310414', 'tt2580584', 'tt2266022', 'tt3176914']",4
928,tt2275629,Cliffs of Freedom,2019,Drama,actor,6.2,229,Jan Uddin,"['tt1320296', 'tt1701210', 'tt1730535', 'tt3068894']",4
929,tt2275661,Edge,2012,Thriller,actor,5.7,17,Scott Butler,"['tt1663673', 'tt5924114', 'tt3462880', 'tt6772946']",4
930,tt2276480,A Little Game,2014,"Adventure,Family",actor,6.3,415,Ralph Macchio,"['tt0104952', 'tt0097647', 'tt0087538', 'tt0086066']",4
931,tt4382376,Lost Cat Corona,2017,Comedy,actor,4.7,306,Ralph Macchio,"['tt0104952', 'tt0097647', 'tt0087538', 'tt0086066']",4
932,tt2282737,The Breakup Girl,2015,"Comedy,Drama",actress,4.8,130,Shannon Woodward,"['tt2758904', 'tt1615919', 'tt0475784', 'tt0496343']",4
933,tt2286746,Shqipe,2013,"Drama,Thriller",actor,8.0,12,Arber Bamci,['tt2286746'],1
934,tt2290125,Apocalypse Theory,2012,"Comedy,Drama,Mystery",actor,7.8,17,Zack Rush,"['tt6460786', 'tt2290125', 'tt8487982', 'tt4345658']",4
935,tt2298304,Beach Pillows,2014,Drama,actor,6.4,122,Geoffrey Arend,"['tt0267891', 'tt0333766', 'tt1022603', 'tt0247745']",4
936,tt2321326,Vandez,2012,Comedy,actor,8.0,6,Vincent Cusimano,"['tt2192113', 'tt4490348', 'tt3152098', 'tt4902618']",4
937,tt2334663,Hawt Bullet,2012,Mystery,actor,4.0,6,Tim Fellingham,"['tt5973164', 'tt1622979', 'tt1586676', 'tt6045466']",4
938,tt2334694,Flying the Feathered Edge: The Bob Hoover Project,2014,Documentary,actor,8.9,30,Eugene Cernan,"['tt0928406', 'tt1233514', 'tt3219604', 'tt0925248']",4
939,tt2345555,Gibsonburg,2013,"Drama,Mystery,Romance",actor,5.4,91,Louis Bonfante,"['tt7290606', 'tt2345555', 'tt3896060', 'tt4207196']",4
940,tt2355601,Gameplay,2013,"Documentary,History",actor,6.3,123,Cain DeVore,"['tt0112175', 'tt0127024', 'tt0152279', 'tt6992230']",4
941,tt2355808,Fragile World,2014,Drama,actor,7.9,15,Benjamin Keepers,"['tt8362852', 'tt7671598', 'tt1520211', 'tt8484012']",4
942,tt2367680,Runaway Hearts,2015,"Drama,Family",actor,7.9,71,John Schneider,"['tt1205535', 'tt0279600', 'tt0078607', 'tt0815244']",4
943,tt2234550,LEGO Hero Factory: Savage Planet,2011,"Action,Adventure,Animation",actor,7.0,80,John Schneider,"['tt1205535', 'tt0279600', 'tt0078607', 'tt0815244']",4
944,tt2173768,Season of Miracles,2013,"Comedy,Drama,Family",actor,5.6,399,John Schneider,"['tt1205535', 'tt0279600', 'tt0078607', 'tt0815244']",4
945,tt1893277,Lukewarm,2012,Drama,actor,5.5,175,John Schneider,"['tt1205535', 'tt0279600', 'tt0078607', 'tt0815244']",4
946,tt1430131,What Would Jesus Do?,2010,Drama,actor,5.4,597,John Schneider,"['tt1205535', 'tt0279600', 'tt0078607', 'tt0815244']",4
947,tt1623765,Snow Beast,2011,"Drama,Sci-Fi,Thriller",actor,3.5,941,John Schneider,"['tt1205535', 'tt0279600', 'tt0078607', 'tt0815244']",4
